2024-04-25 23:23:14,871 - INFO - File Path: ./cve_dataset/train
2024-04-25 23:23:14,871 - INFO - func_name, vul_type, true_label, pred_label
2024-04-25 23:29:10,847 - INFO - process_vote, cwe-089, 1, 1
2024-04-25 23:29:11,700 - INFO - process_vote, cwe-089, 0, 1
2024-04-25 23:29:13,042 - INFO - like, cwe-089, 1, 1
2024-04-25 23:29:13,858 - INFO - like, cwe-089, 0, 1
2024-04-25 23:29:15,032 - INFO - tag_to_tag_num, cwe-089, 1, 1
2024-04-25 23:29:16,115 - INFO - tag_to_tag_num, cwe-089, 0, 1
2024-04-25 23:29:17,644 - INFO - update_history_and_sourcebyinstitution, cwe-089, 1, 1
2024-04-25 23:29:18,663 - INFO - update_history_and_sourcebyinstitution, cwe-089, 0, 1
2024-04-25 23:29:19,790 - INFO - change_message, cwe-089, 1, 1
2024-04-25 23:29:20,614 - INFO - change_message, cwe-089, 0, 1
2024-04-25 23:29:21,487 - INFO - create_event, cwe-089, 1, 1
2024-04-25 23:29:22,377 - INFO - create_event, cwe-089, 0, 1
2024-04-25 23:29:23,114 - INFO - get_login2, cwe-089, 1, 1
2024-04-25 23:29:24,109 - INFO - get_login2, cwe-089, 0, 1
2024-04-25 23:29:24,962 - INFO - get_bracket_graph_data, cwe-089, 1, 1
2024-04-25 23:29:25,829 - INFO - get_bracket_graph_data, cwe-089, 0, 1
2024-04-25 23:29:26,389 - INFO - get, cwe-089, 1, 0
2024-04-25 23:29:27,332 - INFO - get, cwe-089, 0, 1
2024-04-25 23:29:28,398 - INFO - insertUsage, cwe-089, 1, 1
2024-04-25 23:29:29,348 - INFO - insertUsage, cwe-089, 0, 1
2024-04-25 23:29:30,543 - INFO - verify_email, cwe-089, 1, 1
2024-04-25 23:29:31,377 - INFO - verify_email, cwe-089, 0, 1
2024-04-25 23:29:32,149 - INFO - get_previous_yields, cwe-089, 1, 0
2024-04-25 23:29:33,309 - INFO - get_previous_yields, cwe-089, 0, 0
2024-04-25 23:29:34,444 - INFO - referrer_count, cwe-089, 1, 1
2024-04-25 23:29:35,869 - INFO - referrer_count, cwe-089, 0, 0
2024-04-25 23:29:37,118 - INFO - analyze_scene, cwe-089, 1, 1
2024-04-25 23:29:38,224 - INFO - analyze_scene, cwe-089, 0, 1
2024-04-25 23:29:39,090 - INFO - get_article, cwe-089, 1, 1
2024-04-25 23:29:39,993 - INFO - get_article, cwe-089, 0, 1
2024-04-25 23:29:41,006 - INFO - create_cf_base, cwe-089, 1, 1
2024-04-25 23:29:41,712 - INFO - create_cf_base, cwe-089, 0, 0
2024-04-25 23:29:42,708 - INFO - closeGame, cwe-089, 1, 1
2024-04-25 23:29:43,616 - INFO - closeGame, cwe-089, 0, 1
2024-04-25 23:29:44,513 - INFO - cancelFollow, cwe-089, 1, 1
2024-04-25 23:29:45,336 - INFO - cancelFollow, cwe-089, 0, 1
2024-04-25 23:29:47,543 - INFO - change_pass, cwe-089, 1, 1
2024-04-25 23:29:48,559 - INFO - change_pass, cwe-089, 0, 1
2024-04-25 23:29:49,501 - INFO - getCommentsByPostid, cwe-089, 1, 1
2024-04-25 23:29:50,918 - INFO - getCommentsByPostid, cwe-089, 0, 1
2024-04-25 23:29:52,077 - INFO - __init__.callback, cwe-089, 1, 1
2024-04-25 23:29:53,053 - INFO - __init__.callback, cwe-089, 0, 0
2024-04-25 23:29:54,645 - INFO - patch, cwe-089, 1, 1
2024-04-25 23:29:55,678 - INFO - patch, cwe-089, 0, 1
2024-04-25 23:29:56,854 - INFO - edit, cwe-089, 1, 1
2024-04-25 23:29:58,295 - INFO - edit, cwe-089, 0, 1
2024-04-25 23:29:59,126 - INFO - shame_add, cwe-089, 1, 1
2024-04-25 23:29:59,904 - INFO - shame_add, cwe-089, 0, 1
2024-04-25 23:30:00,697 - INFO - can_user_pass_that_amount_of_money, cwe-089, 1, 1
2024-04-25 23:30:01,666 - INFO - can_user_pass_that_amount_of_money, cwe-089, 0, 1
2024-04-25 23:30:02,809 - INFO - placings, cwe-089, 1, 1
2024-04-25 23:30:03,677 - INFO - placings, cwe-089, 0, 0
2024-04-25 23:30:04,583 - INFO - markTokenUsedExternal, cwe-089, 1, 0
2024-04-25 23:30:05,479 - INFO - markTokenUsedExternal, cwe-089, 0, 1
2024-04-25 23:30:06,706 - INFO - get_roster, cwe-089, 1, 0
2024-04-25 23:30:08,045 - INFO - get_roster, cwe-089, 0, 1
2024-04-25 23:30:09,866 - INFO - retrieve_video, cwe-089, 1, 1
2024-04-25 23:30:11,018 - INFO - retrieve_video, cwe-089, 0, 1
2024-04-25 23:30:11,755 - INFO - followFriends, cwe-089, 1, 0
2024-04-25 23:30:13,110 - INFO - followFriends, cwe-089, 0, 1
2024-04-25 23:30:14,426 - INFO - getGameID, cwe-089, 1, 1
2024-04-25 23:30:15,460 - INFO - getGameID, cwe-089, 0, 1
2024-04-25 23:30:16,582 - INFO - top_proxies, cwe-089, 1, 1
2024-04-25 23:30:17,544 - INFO - top_proxies, cwe-089, 0, 1
2024-04-25 23:30:18,569 - INFO - userLogin, cwe-089, 1, 1
2024-04-25 23:30:19,857 - INFO - userLogin, cwe-089, 0, 1
2024-04-25 23:30:21,211 - INFO - search_pages, cwe-089, 1, 1
2024-04-25 23:30:22,024 - INFO - search_pages, cwe-089, 0, 0
2024-04-25 23:30:22,854 - INFO - get_articles_by_subject, cwe-089, 1, 1
2024-04-25 23:30:23,452 - INFO - get_articles_by_subject, cwe-089, 0, 0
2024-04-25 23:30:24,530 - INFO - getQueue, cwe-089, 1, 1
2024-04-25 23:30:25,072 - INFO - getQueue, cwe-089, 0, 0
2024-04-25 23:30:26,122 - INFO - showPoll, cwe-089, 1, 1
2024-04-25 23:30:27,623 - INFO - showPoll, cwe-089, 0, 0
2024-04-25 23:30:28,660 - INFO - process_ranks, cwe-089, 1, 1
2024-04-25 23:30:29,654 - INFO - process_ranks, cwe-089, 0, 1
2024-04-25 23:30:30,748 - INFO - analyze_smashgg, cwe-089, 1, 1
2024-04-25 23:30:31,236 - INFO - analyze_smashgg, cwe-089, 0, 0
2024-04-25 23:30:32,127 - INFO - test, cwe-089, 1, 1
2024-04-25 23:30:33,270 - INFO - test, cwe-089, 0, 1
2024-04-25 23:30:34,195 - INFO - get_last_active_users, cwe-089, 1, 1
2024-04-25 23:30:35,195 - INFO - get_last_active_users, cwe-089, 0, 0
2024-04-25 23:30:36,461 - INFO - on_save, cwe-089, 1, 1
2024-04-25 23:30:38,344 - INFO - on_save, cwe-089, 0, 1
2024-04-25 23:30:40,381 - INFO - update_institutions, cwe-089, 1, 1
2024-04-25 23:30:41,215 - INFO - update_institutions, cwe-089, 0, 0
2024-04-25 23:30:42,140 - INFO - _add_to_db, cwe-089, 1, 1
2024-04-25 23:30:43,682 - INFO - _add_to_db, cwe-089, 0, 1
2024-04-25 23:30:44,903 - INFO - deletePost, cwe-089, 1, 1
2024-04-25 23:30:45,825 - INFO - deletePost, cwe-089, 0, 1
2024-04-25 23:30:46,795 - INFO - sloka, cwe-089, 1, 0
2024-04-25 23:30:48,215 - INFO - sloka, cwe-089, 0, 1
2024-04-25 23:30:49,908 - INFO - update_title, cwe-089, 1, 1
2024-04-25 23:30:51,551 - INFO - update_title, cwe-089, 0, 1
2024-04-25 23:30:52,473 - INFO - add_language, cwe-089, 1, 1
2024-04-25 23:30:53,437 - INFO - add_language, cwe-089, 0, 1
2024-04-25 23:30:53,438 - INFO - Total Correct Pred: 184 has_vul Accuracy: 50.0000 vul_type accuracy: 50.0000
2024-04-25 23:30:53,438 - INFO - Scanning file: ./cve_dataset/train/cwe-787.jsonl
2024-04-25 23:30:54,629 - INFO - rfbHandleAuthResult, cwe-787, 1, 1
2024-04-25 23:30:55,623 - INFO - rfbHandleAuthResult, cwe-787, 0, 0
2024-04-25 23:30:57,183 - INFO - jbig2_image_compose, cwe-787, 1, 0
2024-04-25 23:30:58,202 - INFO - jbig2_image_compose, cwe-787, 0, 1
2024-04-25 23:30:58,837 - INFO - next_state_class, cwe-787, 1, 0
2024-04-25 23:30:59,572 - INFO - next_state_class, cwe-787, 0, 0
2024-04-25 23:31:01,683 - INFO - mpol_parse_str, cwe-787, 1, 1
2024-04-25 23:31:02,989 - INFO - mpol_parse_str, cwe-787, 0, 1
2024-04-25 23:31:03,708 - INFO - keycompare_mb, cwe-787, 1, 0
2024-04-25 23:31:04,911 - INFO - keycompare_mb, cwe-787, 0, 1
2024-04-25 23:31:05,772 - INFO - next_state_val, cwe-787, 1, 1
2024-04-25 23:31:08,140 - INFO - next_state_val, cwe-787, 0, 0
2024-04-25 23:31:09,810 - INFO - cbs_jpeg_split_fragment, cwe-787, 1, 1
2024-04-25 23:31:10,523 - INFO - cbs_jpeg_split_fragment, cwe-787, 0, 1
2024-04-25 23:31:11,433 - INFO - avcodec_align_dimensions2, cwe-787, 1, 0
2024-04-25 23:31:12,201 - INFO - avcodec_align_dimensions2, cwe-787, 0, 1
2024-04-25 23:31:13,168 - INFO - ContentLine_Analyzer::DoDeliverOnce, cwe-787, 1, 1
2024-04-25 23:31:14,081 - INFO - ContentLine_Analyzer::DoDeliverOnce, cwe-787, 0, 1
2024-04-25 23:31:15,208 - INFO - idn2_to_ascii_4i, cwe-787, 1, 1
2024-04-25 23:31:16,337 - INFO - idn2_to_ascii_4i, cwe-787, 0, 1
2024-04-25 23:31:17,221 - INFO - blosc_c, cwe-787, 1, 1
2024-04-25 23:31:18,146 - INFO - blosc_c, cwe-787, 0, 0
2024-04-25 23:31:19,287 - INFO - re2c::Scanner::fill, cwe-787, 1, 1
2024-04-25 23:31:20,531 - INFO - re2c::Scanner::fill, cwe-787, 0, 0
2024-04-25 23:31:21,651 - INFO - input_csi_dispatch_sgr_colon, cwe-787, 1, 1
2024-04-25 23:31:22,676 - INFO - input_csi_dispatch_sgr_colon, cwe-787, 0, 1
2024-04-25 23:31:23,393 - INFO - enl_ipc_get, cwe-787, 1, 0
2024-04-25 23:31:24,390 - INFO - enl_ipc_get, cwe-787, 0, 1
2024-04-25 23:31:25,144 - INFO - xdp_umem_reg, cwe-787, 1, 1
2024-04-25 23:31:26,092 - INFO - xdp_umem_reg, cwe-787, 0, 1
2024-04-25 23:31:27,438 - INFO - gps_tracker, cwe-787, 1, 1
2024-04-25 23:31:28,201 - INFO - gps_tracker, cwe-787, 0, 1
2024-04-25 23:31:29,276 - INFO - tcp_test, cwe-787, 1, 1
2024-04-25 23:31:30,144 - INFO - tcp_test, cwe-787, 0, 1
2024-04-25 23:31:31,488 - INFO - mapi_attr_read, cwe-787, 1, 1
2024-04-25 23:31:32,181 - INFO - mapi_attr_read, cwe-787, 0, 0
2024-04-25 23:31:33,233 - INFO - WritePSDChannel, cwe-787, 1, 1
2024-04-25 23:31:33,939 - INFO - WritePSDChannel, cwe-787, 0, 1
2024-04-25 23:31:35,168 - INFO - flb_gzip_compress, cwe-787, 1, 1
2024-04-25 23:31:36,521 - INFO - flb_gzip_compress, cwe-787, 0, 1
2024-04-25 23:31:37,747 - INFO - sc_oberthur_read_file, cwe-787, 1, 1
2024-04-25 23:31:38,869 - INFO - sc_oberthur_read_file, cwe-787, 0, 1
2024-04-25 23:31:39,949 - INFO - tflite::ops::builtin::segment_sum::ResizeOutputTensor, cwe-787, 1, 1
2024-04-25 23:31:40,824 - INFO - tflite::ops::builtin::segment_sum::ResizeOutputTensor, cwe-787, 0, 1
2024-04-25 23:31:41,720 - INFO - mwifiex_ret_wmm_get_status, cwe-787, 1, 1
2024-04-25 23:31:42,853 - INFO - mwifiex_ret_wmm_get_status, cwe-787, 0, 1
2024-04-25 23:31:43,576 - INFO - patch, cwe-787, 1, 0
2024-04-25 23:31:44,614 - INFO - patch, cwe-787, 0, 1
2024-04-25 23:31:45,653 - INFO - HandleRFBServerMessage, cwe-787, 1, 1
2024-04-25 23:31:47,288 - INFO - HandleRFBServerMessage, cwe-787, 0, 1
2024-04-25 23:31:48,248 - INFO - enc_untrusted_create_wait_queue, cwe-787, 1, 0
2024-04-25 23:31:48,927 - INFO - enc_untrusted_create_wait_queue, cwe-787, 0, 0
2024-04-25 23:31:49,793 - INFO - FromkLinuxSockAddr, cwe-787, 1, 1
2024-04-25 23:31:50,535 - INFO - FromkLinuxSockAddr, cwe-787, 0, 0
2024-04-25 23:31:51,169 - INFO - opj_pi_create_decode, cwe-787, 1, 0
2024-04-25 23:31:52,764 - INFO - opj_pi_create_decode, cwe-787, 0, 1
2024-04-25 23:31:53,623 - INFO - opj_j2k_set_cinema_parameters, cwe-787, 1, 1
2024-04-25 23:31:54,759 - INFO - opj_j2k_set_cinema_parameters, cwe-787, 0, 1
2024-04-25 23:31:55,745 - INFO - adminchild, cwe-787, 1, 1
2024-04-25 23:31:56,746 - INFO - adminchild, cwe-787, 0, 1
2024-04-25 23:31:58,407 - INFO - ecall_restore, cwe-787, 1, 1
2024-04-25 23:31:59,865 - INFO - ecall_restore, cwe-787, 0, 1
2024-04-25 23:32:01,175 - INFO - handle_PORT, cwe-787, 1, 1
2024-04-25 23:32:02,202 - INFO - handle_PORT, cwe-787, 0, 1
2024-04-25 23:32:02,987 - INFO - rom_copy, cwe-787, 1, 0
2024-04-25 23:32:04,661 - INFO - rom_copy, cwe-787, 0, 1
2024-04-25 23:32:05,480 - INFO - NeXTDecode, cwe-787, 1, 1
2024-04-25 23:32:06,617 - INFO - NeXTDecode, cwe-787, 0, 1
2024-04-25 23:32:07,362 - INFO - TiledInputFile::rawTileData, cwe-787, 1, 0
2024-04-25 23:32:08,282 - INFO - TiledInputFile::rawTileData, cwe-787, 0, 1
2024-04-25 23:32:09,072 - INFO - tcos_decipher, cwe-787, 1, 0
2024-04-25 23:32:10,020 - INFO - tcos_decipher, cwe-787, 0, 1
2024-04-25 23:32:10,999 - INFO - decode_zbuf, cwe-787, 1, 1
2024-04-25 23:32:11,949 - INFO - decode_zbuf, cwe-787, 0, 1
2024-04-25 23:32:12,913 - INFO - MultiPartInputFile::Data::chunkOffsetReconstruction, cwe-787, 1, 0
2024-04-25 23:32:13,727 - INFO - MultiPartInputFile::Data::chunkOffsetReconstruction, cwe-787, 0, 1
2024-04-25 23:32:15,087 - INFO - make_canonical, cwe-787, 1, 1
2024-04-25 23:32:15,929 - INFO - make_canonical, cwe-787, 0, 0
2024-04-25 23:32:16,953 - INFO - decode_frame, cwe-787, 1, 1
2024-04-25 23:32:18,127 - INFO - decode_frame, cwe-787, 0, 1
2024-04-25 23:32:18,994 - INFO - add_password, cwe-787, 1, 1
2024-04-25 23:32:19,640 - INFO - add_password, cwe-787, 0, 0
2024-04-25 23:32:21,040 - INFO - unicode_unfold_key, cwe-787, 1, 1
2024-04-25 23:32:22,122 - INFO - unicode_unfold_key, cwe-787, 0, 1
2024-04-25 23:32:23,301 - INFO - PHP_FUNCTION, cwe-787, 1, 1
2024-04-25 23:32:24,445 - INFO - PHP_FUNCTION, cwe-787, 0, 1
2024-04-25 23:32:25,236 - INFO - rfbProcessFileTransferReadBuffer, cwe-787, 1, 0
2024-04-25 23:32:26,219 - INFO - rfbProcessFileTransferReadBuffer, cwe-787, 0, 1
2024-04-25 23:32:27,121 - INFO - track_header, cwe-787, 1, 1
2024-04-25 23:32:28,290 - INFO - track_header, cwe-787, 0, 1
2024-04-25 23:32:29,147 - INFO - yaffsfs_istat, cwe-787, 1, 1
2024-04-25 23:32:30,379 - INFO - yaffsfs_istat, cwe-787, 0, 1
2024-04-25 23:32:31,080 - INFO - InsertRow, cwe-787, 1, 0
2024-04-25 23:32:32,256 - INFO - InsertRow, cwe-787, 0, 1
2024-04-25 23:32:33,043 - INFO - rds_rdma_extra_size, cwe-787, 1, 1
2024-04-25 23:32:34,271 - INFO - rds_rdma_extra_size, cwe-787, 0, 1
2024-04-25 23:32:35,136 - INFO - decode_frame, cwe-787, 1, 1
2024-04-25 23:32:35,850 - INFO - decode_frame, cwe-787, 0, 1
2024-04-25 23:32:36,887 - INFO - concat_opt_exact_str, cwe-787, 1, 0
2024-04-25 23:32:38,435 - INFO - concat_opt_exact_str, cwe-787, 0, 1
2024-04-25 23:32:38,435 - INFO - Total Correct Pred: 50 has_vul Accuracy: 50.0000 vul_type accuracy: 50.0000
2024-04-25 23:32:38,435 - INFO - Scanning file: ./cve_dataset/train/cwe-079.jsonl
2024-04-25 23:32:39,535 - INFO - init_settings, cwe-079, 1, 1
2024-04-25 23:32:40,615 - INFO - init_settings, cwe-079, 0, 1
2024-04-25 23:32:41,735 - INFO - DeletionConfirmationDlg::DeletionConfirmationDlg, cwe-079, 1, 1
2024-04-25 23:32:42,886 - INFO - DeletionConfirmationDlg::DeletionConfirmationDlg, cwe-079, 0, 1
2024-04-25 23:32:43,877 - INFO - get, cwe-079, 1, 1
2024-04-25 23:32:45,761 - INFO - get, cwe-079, 0, 1
2024-04-25 23:32:46,792 - INFO - index, cwe-079, 1, 1
2024-04-25 23:32:47,866 - INFO - index, cwe-079, 0, 1
2024-04-25 23:32:48,820 - INFO - respond_error, cwe-079, 1, 1
2024-04-25 23:32:50,355 - INFO - respond_error, cwe-079, 0, 0
2024-04-25 23:32:51,941 - INFO - edit_bundle, cwe-079, 1, 1
2024-04-25 23:32:53,107 - INFO - edit_bundle, cwe-079, 0, 1
2024-04-25 23:32:54,219 - INFO - history_data, cwe-079, 1, 1
2024-04-25 23:32:55,894 - INFO - history_data, cwe-079, 0, 1
2024-04-25 23:32:57,006 - INFO - json_dumps, cwe-079, 1, 1
2024-04-25 23:32:58,016 - INFO - json_dumps, cwe-079, 0, 0
2024-04-25 23:32:59,143 - INFO - htmlvalue, cwe-079, 1, 1
2024-04-25 23:33:00,152 - INFO - htmlvalue, cwe-079, 0, 1
2024-04-25 23:33:01,494 - INFO - gravatar, cwe-079, 1, 1
2024-04-25 23:33:02,185 - INFO - gravatar, cwe-079, 0, 0
2024-04-25 23:33:02,777 - INFO - PeerListWidget::addPeer, cwe-079, 1, 0
2024-04-25 23:33:03,623 - INFO - PeerListWidget::addPeer, cwe-079, 0, 1
2024-04-25 23:33:04,412 - INFO - is_safe_url, cwe-079, 1, 1
2024-04-25 23:33:05,509 - INFO - is_safe_url, cwe-079, 0, 1
2024-04-25 23:33:06,243 - INFO - get_context_data, cwe-079, 1, 0
2024-04-25 23:33:07,407 - INFO - get_context_data, cwe-079, 0, 1
2024-04-25 23:33:08,437 - INFO - edit_workflow, cwe-079, 1, 1
2024-04-25 23:33:09,973 - INFO - edit_workflow, cwe-079, 0, 1
2024-04-25 23:33:10,924 - INFO - simple_search, cwe-079, 1, 1
2024-04-25 23:33:11,734 - INFO - simple_search, cwe-079, 0, 1
2024-04-25 23:33:12,677 - INFO - HPHP::WddxPacket::recursiveAddVar, cwe-079, 1, 1
2024-04-25 23:33:13,613 - INFO - HPHP::WddxPacket::recursiveAddVar, cwe-079, 0, 1
2024-04-25 23:33:14,583 - INFO - mode_receive, cwe-079, 1, 1
2024-04-25 23:33:15,129 - INFO - mode_receive, cwe-079, 0, 0
2024-04-25 23:33:16,043 - INFO - edit_coordinator, cwe-079, 1, 1
2024-04-25 23:33:17,159 - INFO - edit_coordinator, cwe-079, 0, 1
2024-04-25 23:33:18,385 - INFO - _keyify, cwe-079, 1, 1
2024-04-25 23:33:19,409 - INFO - _keyify, cwe-079, 0, 1
2024-04-25 23:33:20,354 - INFO - batch_edit_translations, cwe-079, 1, 1
2024-04-25 23:33:21,459 - INFO - batch_edit_translations, cwe-079, 0, 0
2024-04-25 23:33:22,582 - INFO - make_eb_config, cwe-079, 1, 1
2024-04-25 23:33:23,909 - INFO - make_eb_config, cwe-079, 0, 1
2024-04-25 23:33:24,923 - INFO - mode_keepalive, cwe-079, 1, 1
2024-04-25 23:33:25,657 - INFO - mode_keepalive, cwe-079, 0, 0
2024-04-25 23:33:26,905 - INFO - Logger::addPeer, cwe-079, 1, 1
2024-04-25 23:33:28,175 - INFO - Logger::addPeer, cwe-079, 0, 1
2024-04-25 23:33:28,965 - INFO - subscribe_for_tags, cwe-079, 1, 1
2024-04-25 23:33:30,134 - INFO - subscribe_for_tags, cwe-079, 0, 1
2024-04-25 23:33:31,156 - INFO - nav_path, cwe-079, 1, 1
2024-04-25 23:33:32,416 - INFO - nav_path, cwe-079, 0, 1
2024-04-25 23:33:33,891 - INFO - __init__, cwe-079, 1, 1
2024-04-25 23:33:34,887 - INFO - __init__, cwe-079, 0, 0
2024-04-25 23:33:35,781 - INFO - link_dialog, cwe-079, 1, 1
2024-04-25 23:33:36,656 - INFO - link_dialog, cwe-079, 0, 1
2024-04-25 23:33:37,879 - INFO - action_save_user, cwe-079, 1, 1
2024-04-25 23:33:38,699 - INFO - action_save_user, cwe-079, 0, 1
2024-04-25 23:33:39,594 - INFO - save, cwe-079, 1, 1
2024-04-25 23:33:40,795 - INFO - save, cwe-079, 0, 1
2024-04-25 23:33:41,728 - INFO - PropertiesWidget::loadTorrentInfos, cwe-079, 1, 1
2024-04-25 23:33:42,666 - INFO - PropertiesWidget::loadTorrentInfos, cwe-079, 0, 1
2024-04-25 23:33:43,545 - INFO - mode_close, cwe-079, 1, 1
2024-04-25 23:33:44,481 - INFO - mode_close, cwe-079, 0, 1
2024-04-25 23:33:45,353 - INFO - get_queryset, cwe-079, 1, 1
2024-04-25 23:33:46,264 - INFO - get_queryset, cwe-079, 0, 1
2024-04-25 23:33:47,450 - INFO - screenshotcommentcounts, cwe-079, 1, 0
2024-04-25 23:33:48,263 - INFO - screenshotcommentcounts, cwe-079, 0, 1
2024-04-25 23:33:49,753 - INFO - mode_input, cwe-079, 1, 1
2024-04-25 23:33:50,468 - INFO - mode_input, cwe-079, 0, 0
2024-04-25 23:33:51,565 - INFO - get_list_context, cwe-079, 1, 1
2024-04-25 23:33:52,656 - INFO - get_list_context, cwe-079, 0, 1
2024-04-25 23:33:53,920 - INFO - mode_init, cwe-079, 1, 0
2024-04-25 23:33:54,672 - INFO - mode_init, cwe-079, 0, 0
2024-04-25 23:33:56,192 - INFO - handle_file, cwe-079, 1, 1
2024-04-25 23:33:57,062 - INFO - handle_file, cwe-079, 0, 1
2024-04-25 23:33:58,202 - INFO - commentcounts, cwe-079, 1, 1
2024-04-25 23:33:59,720 - INFO - commentcounts, cwe-079, 0, 1
2024-04-25 23:34:00,626 - INFO - oidc_handle_session_management_iframe_rp, cwe-079, 1, 1
2024-04-25 23:34:01,535 - INFO - oidc_handle_session_management_iframe_rp, cwe-079, 0, 1
2024-04-25 23:34:02,321 - INFO - Logger::addMessage, cwe-079, 1, 0
2024-04-25 23:34:03,385 - INFO - Logger::addMessage, cwe-079, 0, 1
2024-04-25 23:34:04,545 - INFO - get, cwe-079, 1, 1
2024-04-25 23:34:05,632 - INFO - get, cwe-079, 0, 1
2024-04-25 23:34:06,689 - INFO - manipulate_reservation_action, cwe-079, 1, 1
2024-04-25 23:34:07,621 - INFO - manipulate_reservation_action, cwe-079, 0, 1
2024-04-25 23:34:08,444 - INFO - html_content, cwe-079, 1, 0
2024-04-25 23:34:09,793 - INFO - html_content, cwe-079, 0, 1
2024-04-25 23:34:10,599 - INFO - get_context_data, cwe-079, 1, 0
2024-04-25 23:34:11,635 - INFO - get_context_data, cwe-079, 0, 0
2024-04-25 23:34:12,862 - INFO - add_article_action, cwe-079, 1, 1
2024-04-25 23:34:13,736 - INFO - add_article_action, cwe-079, 0, 1
2024-04-25 23:34:13,736 - INFO - Total Correct Pred: 45 has_vul Accuracy: 50.0000 vul_type accuracy: 50.0000
2024-04-25 23:34:13,736 - INFO - Scanning file: ./cve_dataset/train/cwe-416.jsonl
2024-04-25 23:34:15,042 - INFO - disk_seqf_stop, cwe-416, 1, 1
2024-04-25 23:34:16,037 - INFO - disk_seqf_stop, cwe-416, 0, 1
2024-04-25 23:34:16,733 - INFO - dbd_st_fetch, cwe-416, 1, 0
2024-04-25 23:34:17,671 - INFO - dbd_st_fetch, cwe-416, 0, 1
2024-04-25 23:34:18,550 - INFO - Magick::Image::read, cwe-416, 1, 1
2024-04-25 23:34:20,056 - INFO - Magick::Image::read, cwe-416, 0, 1
2024-04-25 23:34:20,775 - INFO - sctp_do_peeloff, cwe-416, 1, 0
2024-04-25 23:34:21,535 - INFO - sctp_do_peeloff, cwe-416, 0, 1
2024-04-25 23:34:22,483 - INFO - ap_limit_section, cwe-416, 1, 1
2024-04-25 23:34:23,319 - INFO - ap_limit_section, cwe-416, 0, 1
2024-04-25 23:34:24,769 - INFO - do_mq_notify, cwe-416, 1, 1
2024-04-25 23:34:25,624 - INFO - do_mq_notify, cwe-416, 0, 0
2024-04-25 23:34:26,732 - INFO - xc2028_set_config, cwe-416, 1, 1
2024-04-25 23:34:27,717 - INFO - xc2028_set_config, cwe-416, 0, 1
2024-04-25 23:34:28,618 - INFO - snd_pcm_period_elapsed, cwe-416, 1, 1
2024-04-25 23:34:29,354 - INFO - snd_pcm_period_elapsed, cwe-416, 0, 0
2024-04-25 23:34:30,032 - INFO - wwunpack, cwe-416, 1, 0
2024-04-25 23:34:31,068 - INFO - wwunpack, cwe-416, 0, 1
2024-04-25 23:34:32,143 - INFO - __ext4_journal_stop, cwe-416, 1, 1
2024-04-25 23:34:33,036 - INFO - __ext4_journal_stop, cwe-416, 0, 1
2024-04-25 23:34:34,133 - INFO - blk_rq_map_user_iov, cwe-416, 1, 1
2024-04-25 23:34:35,495 - INFO - blk_rq_map_user_iov, cwe-416, 0, 1
2024-04-25 23:34:36,504 - INFO - mif_process_cmpt, cwe-416, 1, 1
2024-04-25 23:34:37,852 - INFO - mif_process_cmpt, cwe-416, 0, 1
2024-04-25 23:34:38,553 - INFO - onig_new_deluxe, cwe-416, 1, 0
2024-04-25 23:34:39,559 - INFO - onig_new_deluxe, cwe-416, 0, 1
2024-04-25 23:34:40,531 - INFO - usb_sg_cancel, cwe-416, 1, 1
2024-04-25 23:34:41,684 - INFO - usb_sg_cancel, cwe-416, 0, 1
2024-04-25 23:34:42,589 - INFO - ip4_datagram_release_cb, cwe-416, 1, 1
2024-04-25 23:34:43,602 - INFO - ip4_datagram_release_cb, cwe-416, 0, 1
2024-04-25 23:34:44,396 - INFO - mark_context_stack, cwe-416, 1, 1
2024-04-25 23:34:45,201 - INFO - mark_context_stack, cwe-416, 0, 1
2024-04-25 23:34:46,848 - INFO - shadow_server_start, cwe-416, 1, 1
2024-04-25 23:34:47,796 - INFO - shadow_server_start, cwe-416, 0, 1
2024-04-25 23:34:48,579 - INFO - Curl_close, cwe-416, 1, 0
2024-04-25 23:34:49,494 - INFO - Curl_close, cwe-416, 0, 1
2024-04-25 23:34:50,372 - INFO - ExprAppendMultiKeysymList, cwe-416, 1, 0
2024-04-25 23:34:51,742 - INFO - ExprAppendMultiKeysymList, cwe-416, 0, 1
2024-04-25 23:34:52,504 - INFO - mm_init, cwe-416, 1, 0
2024-04-25 23:34:53,176 - INFO - mm_init, cwe-416, 0, 0
2024-04-25 23:34:54,060 - INFO - PHP_MINIT_FUNCTION, cwe-416, 0, 1
2024-04-25 23:34:54,992 - INFO - do_get_mempolicy, cwe-416, 1, 1
2024-04-25 23:34:56,039 - INFO - do_get_mempolicy, cwe-416, 0, 1
2024-04-25 23:34:56,754 - INFO - wddx_stack_destroy, cwe-416, 0, 0
2024-04-25 23:34:57,618 - INFO - regulator_ena_gpio_free, cwe-416, 1, 1
2024-04-25 23:34:58,390 - INFO - regulator_ena_gpio_free, cwe-416, 0, 0
2024-04-25 23:34:59,416 - INFO - usb_console_setup, cwe-416, 1, 1
2024-04-25 23:35:00,553 - INFO - usb_console_setup, cwe-416, 0, 0
2024-04-25 23:35:01,805 - INFO - ipxitf_ioctl, cwe-416, 1, 1
2024-04-25 23:35:03,114 - INFO - ipxitf_ioctl, cwe-416, 0, 0
